ticker
SFD
NUVL
OGE
IAG
ZION
GME
AHR
GIL
ONB
BRX
SIRI
ORI
CNM
NCLH
CORZ
CUBE
RYAN
SARO
BMNR
QBTS
TEM
LEVI
FRO
HSIC
TECH
HUBS
CWEN
GWRE
JKHY
PSO
BSY
ARE
AG
COLB
ACM
VSH
ADC
PRMB
KT
VSAT
CTRE
WAL
BRKR
TTD
BLDR
QRVO
EGO
AVAV
CORT
RRC
OSCR
NNN
IT
DAR
BIRK
LUMN
ZWS
PAYP
DOCU
EQX
EMN
BVN
MTCH
LTH
HIMS
VOYA
TGTX
HALO
AOS
CMC
JHG
CBSH
BAH
MXL
XP
CELH
VLY
KNTK
VNO
SEI
SYRE
REXR
TEX
RAL
QGEN
GAP
KMX
HESM
ACMR
SFM
SAIL
PDI
AVT
ALKS
FLR
SOBO
COMP
CHWY
RGEN
AXTA
ZG
PCVX
TAP
STAG
HXL
ST
Z
MOS
IMVT
CWAN
UGI
MWH
GTES
MBLY
KLAR
LNC
TTEK
RGTI
EAT
NXE
ETSY
CLF
SBSW
KGS
MAC
HR
ENPH
YOU
BEPC
APGE
VFC
SGHC
RSI
OMF
CHYM
NOV
KRMN
CAR
ACI
NE
EQPT
ICL
TMHC
WFRD
LKQ
PTCT
URBN
AVTR
OR
INGM
VSXY
SM
PPC
FNB
AROC
GTX
HPP
SSRM
EPRT
STWD
M
RYN
LQDA
TXNM
CAG
FIGR
CPB
WH
BYD
SNDR
LW
CROX
XE
PRM
BZ
MTDR
ESTC
TTAN
FLG
FRMI
DBX
PCOR
USAR
CZR
UEC
COGT
RIG
DUOL
NVTS
PAYC
POR
KRG
BGC
FND
STEP
SRRK
CE
AUB
GXO
PSN
NAVN
HOMB
JAN
BKH
AXTI
GNTX
ASB
GLBE
MTG
PRIM
BXSL
OUT
ALK
DOX
TWST
UCTT
LYFT
MARA
LPX
PAGP
VSNT
OBDC
CGON
OZK
HNGE
ALM
CRSP
PATH
TKC
AUGO
AMTM
CAI
WSC
AMRX
S
RITM
TVTX
CENX
XENE
LAUR
FBIN
GLNG
REYN
MGY
PEGA
OTEX
SON
ADT
MC
HASI
QS
OTF
MUR
BB
TREX
GBTG
BIPC
VECO
VVV
POWI
REZI
COCO
ONDS
G
MRP
IRDM
ZETA
MRX
CUZ
OLLI
CSTM
CNX
RDN
FLNC
SBRA
TNGX
MIR
AQN
INDV
LMND
ALHC
LFTO
SHC
TDS
LION
GTLB
SRAD
OCTV
MDU
RELY
LBRT
MMYT
EBC
CLSK
TXG
PBF
WING
STUB
FULT
ORKA
BTDR
LAZ
HRB
